freq,siec,unit,geo\TIME_PERIOD	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,G3000,PC,TR	93.916 	95.232 	95.749 	96.194 	96.722 	97.894 	97.938 	97.999 	94.569 	95.009 	95.358 	98.846 	97.319 	97.528 	96.863 	97.112 	96.942 	97.842 	100.200 	100.083 	98.059 	96.600 	100.116 	97.755 	99.588 	99.947 	98.293 	101.663 	99.583 	98.788 	98.580 	97.767 	105.957 	: 	: 
A,G3000,PC,UA	80.000 	79.703 	83.966 	76.989 	74.973 	77.757 	79.273 	77.073 	74.668 	76.486 	75.910 	75.306 	74.523 	77.124 	75.986 	73.499 	74.646 	72.761 	80.410 	75.111 	53.493 	77.240 	61.805 	57.260 	47.008 	50.959 	34.409 	45.869 	32.975 	40.966 	31.181 	: 	: 	: 	: 
A,G3000,PC,UK	13.088 	10.952 	9.253 	5.586 	3.019 	0.977 	0.469 	-0.772 	-2.049 	-6.578 	-10.653 	-9.625 	-8.134 	-8.176 	1.669 	6.988 	11.784 	20.287 	26.103 	33.168 	39.970 	46.231 	49.268 	51.591 	46.612 	43.346 	46.024 	45.160 	49.358 	49.837 	: 	: 	: 	: 	: 
A,G3000,PC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4000XBIO,PC,AL	0.904 	-8.737 	-1.896 	2.816 	9.610 	15.456 	18.329 	24.528 	32.004 	68.149 	69.526 	71.513 	69.848 	72.627 	69.859 	72.185 	58.682 	57.810 	62.829 	61.658 	47.637 	30.864 	2.005 	26.113 	23.111 	6.395 	26.408 	40.254 	33.284 	28.314 	37.375 	37.316 	46.006 	: 	: 
A,O4000XBIO,PC,AT	90.207 	87.415 	89.055 	85.891 	89.707 	89.325 	90.894 	90.163 	93.634 	91.018 	89.043 	89.096 	93.789 	93.570 	94.849 	92.053 	95.690 	91.951 	92.869 	91.548 	90.413 	92.321 	92.244 	92.439 	91.424 	93.843 	91.806 	92.216 	93.986 	95.658 	97.479 	90.368 	94.712 	96.249 	96.387 
A,O4000XBIO,PC,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	96.591 	104.760 	104.837 	100.316 	97.049 	93.188 	99.811 	96.236 	99.965 	: 	: 
A,O4000XBIO,PC,BE	98.427 	100.758 	100.136 	99.340 	100.939 	99.566 	100.453 	99.601 	101.779 	96.617 	100.157 	100.821 	98.924 	100.801 	99.813 	100.759 	100.778 	97.391 	101.262 	99.182 	101.319 	100.535 	99.213 	101.920 	100.992 	103.780 	98.694 	97.055 	100.677 	101.483 	102.725 	95.826 	100.603 	100.055 	98.780 
A,O4000XBIO,PC,BG	88.447 	101.535 	91.252 	101.766 	98.150 	99.969 	101.071 	99.785 	98.491 	94.369 	96.015 	98.432 	98.875 	97.862 	98.359 	102.530 	99.111 	100.839 	99.641 	101.947 	101.881 	98.637 	97.892 	104.578 	98.707 	101.827 	100.510 	101.588 	95.744 	102.601 	97.511 	97.208 	106.066 	101.850 	97.045 
A,O4000XBIO,PC,CY	98.603 	101.107 	100.147 	103.897 	97.492 	102.634 	100.100 	99.593 	98.734 	103.927 	100.309 	97.540 	102.023 	97.768 	97.809 	102.313 	104.179 	98.583 	100.080 	98.913 	104.192 	95.790 	100.980 	100.817 	97.867 	102.824 	100.671 	100.900 	99.230 	99.716 	101.676 	98.447 	100.216 	102.521 	97.301 
A,O4000XBIO,PC,CZ	95.711 	95.613 	97.676 	96.829 	99.732 	98.560 	98.096 	100.784 	99.689 	94.918 	95.310 	97.452 	93.622 	95.754 	93.631 	97.493 	96.890 	96.307 	97.636 	96.799 	96.543 	95.446 	95.466 	96.473 	97.614 	97.828 	97.250 	97.062 	99.469 	97.527 	101.229 	96.937 	99.871 	99.396 	99.079 
A,O4000XBIO,PC,DE	94.432 	97.272 	98.870 	96.853 	97.290 	95.804 	97.172 	96.725 	99.171 	93.914 	94.592 	96.683 	94.059 	97.230 	95.438 	97.317 	95.791 	94.357 	96.227 	96.503 	96.756 	95.500 	97.151 	96.475 	95.908 	96.541 	96.374 	95.834 	95.484 	97.339 	96.544 	95.552 	96.906 	95.396 	96.903 
A,O4000XBIO,PC,DK	29.642 	19.979 	11.268 	7.213 	8.932 	11.143 	5.684 	-10.224 	-6.153 	-48.727 	-84.105 	-71.347 	-99.284 	-99.795 	-116.420 	-104.447 	-86.460 	-66.199 	-49.435 	-57.326 	-45.023 	-48.995 	-36.197 	-15.486 	-9.845 	5.347 	2.627 	-5.313 	18.320 	44.821 	55.341 	30.317 	54.429 	51.798 	58.080 
A,O4000XBIO,PC,EA20	95.388 	95.440 	96.932 	95.424 	96.279 	95.690 	96.245 	96.337 	97.715 	95.231 	97.369 	96.575 	96.233 	96.969 	96.741 	97.503 	97.359 	95.925 	97.432 	96.698 	96.799 	96.159 	96.584 	96.756 	96.149 	98.380 	96.521 	95.830 	96.302 	98.046 	97.728 	93.351 	98.882 	95.883 	97.540 
A,O4000XBIO,PC,EE	103.303 	90.950 	95.355 	98.805 	100.307 	105.775 	101.893 	96.291 	101.137 	92.146 	101.467 	93.712 	100.990 	97.816 	99.308 	98.847 	105.361 	105.068 	95.682 	106.817 	95.781 	100.337 	100.283 	103.619 	101.688 	101.744 	101.507 	115.048 	84.630 	129.644 	129.961 	54.914 	108.624 	81.151 	99.482 
A,O4000XBIO,PC,EL	93.174 	94.255 	100.929 	99.498 	86.418 	98.593 	97.582 	99.828 	102.487 	95.273 	100.318 	98.540 	102.640 	96.127 	104.829 	97.782 	101.338 	100.971 	101.295 	96.763 	98.697 	93.929 	101.387 	94.730 	99.930 	105.487 	99.698 	98.097 	97.935 	95.719 	106.438 	93.086 	101.796 	97.637 	99.396 
A,O4000XBIO,PC,ES	98.831 	96.259 	97.496 	98.452 	99.479 	101.466 	98.963 	100.228 	100.823 	100.177 	101.034 	99.293 	101.174 	99.603 	99.377 	101.243 	100.839 	99.654 	100.365 	98.866 	99.882 	99.793 	96.758 	97.355 	101.662 	102.151 	99.236 	97.849 	98.957 	101.835 	99.355 	95.612 	101.003 	99.056 	100.274 
A,O4000XBIO,PC,EU27_2020	93.056 	92.726 	94.226 	93.023 	93.562 	92.963 	93.534 	93.673 	94.999 	91.659 	93.276 	92.917 	91.873 	93.088 	92.727 	93.847 	93.776 	93.110 	94.537 	93.977 	93.966 	93.331 	93.852 	94.319 	94.083 	96.707 	94.710 	93.732 	94.528 	96.724 	96.796 	91.698 	97.767 	94.879 	96.600 
A,O4000XBIO,PC,FI	99.994 	93.924 	97.047 	93.740 	115.004 	94.958 	97.414 	98.312 	96.772 	94.541 	104.066 	103.436 	93.885 	101.183 	96.144 	99.097 	100.390 	100.202 	103.588 	101.122 	92.272 	99.935 	95.631 	109.192 	98.175 	109.478 	97.364 	96.110 	98.182 	95.120 	102.416 	95.498 	101.730 	88.443 	98.929 
A,O4000XBIO,PC,FR	95.802 	97.791 	97.415 	95.335 	96.029 	96.972 	96.650 	98.226 	98.801 	96.465 	99.533 	97.763 	98.711 	99.416 	97.833 	99.380 	98.467 	98.030 	97.878 	97.840 	97.907 	98.345 	98.215 	99.302 	98.562 	98.599 	97.651 	99.114 	98.038 	98.420 	98.536 	97.140 	98.766 	98.400 	99.761 
A,O4000XBIO,PC,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	95.270 	96.614 	98.081 	95.780 	96.509 	99.511 	96.545 	99.367 	97.153 	96.316 	: 	: 
A,O4000XBIO,PC,HR	42.958 	31.897 	45.186 	43.789 	50.332 	55.315 	61.609 	58.920 	62.115 	66.576 	60.730 	67.401 	81.472 	70.712 	77.670 	79.394 	76.581 	81.596 	84.237 	77.863 	80.653 	81.205 	75.130 	78.793 	75.746 	81.444 	78.987 	77.130 	82.112 	76.278 	73.684 	78.389 	86.831 	82.829 	91.450 
A,O4000XBIO,PC,HU	75.557 	62.242 	72.091 	75.100 	75.516 	70.938 	68.783 	73.909 	81.068 	75.154 	75.879 	71.482 	72.854 	76.342 	78.211 	81.998 	79.333 	82.926 	81.630 	78.639 	85.293 	83.116 	82.009 	85.254 	88.264 	93.700 	90.073 	86.980 	86.217 	86.649 	87.111 	86.870 	89.419 	89.023 	83.481 
A,O4000XBIO,PC,IE	104.487 	100.114 	98.850 	101.298 	98.476 	100.199 	101.198 	101.621 	101.648 	100.934 	98.778 	101.756 	101.453 	100.507 	100.307 	100.010 	100.836 	97.070 	101.176 	99.082 	97.482 	101.753 	99.325 	101.084 	98.389 	104.650 	99.078 	95.668 	98.190 	98.964 	103.191 	98.289 	100.252 	98.995 	101.006 
A,O4000XBIO,PC,IS	99.636 	98.770 	107.293 	97.275 	99.852 	100.121 	96.769 	98.401 	100.245 	103.631 	104.289 	99.691 	97.354 	94.231 	103.321 	102.012 	97.386 	99.936 	99.831 	101.893 	95.636 	100.573 	100.716 	101.794 	98.979 	102.534 	100.979 	99.799 	105.828 	95.742 	95.886 	104.526 	: 	: 	: 
A,O4000XBIO,PC,IT	97.260 	92.813 	95.898 	93.356 	95.452 	93.342 	93.896 	92.339 	94.064 	94.918 	96.135 	92.930 	94.093 	93.034 	93.137 	91.804 	93.174 	92.264 	91.947 	91.922 	93.576 	91.039 	90.065 	90.714 	88.536 	89.433 	90.948 	91.515 	89.845 	92.510 	88.717 	84.326 	92.931 	89.075 	89.736 
A,O4000XBIO,PC,LT	104.155 	97.608 	92.124 	97.531 	90.576 	114.557 	91.155 	94.869 	88.699 	86.608 	100.978 	75.440 	76.469 	89.443 	94.759 	93.445 	97.953 	95.085 	92.806 	89.998 	98.667 	91.549 	93.114 	93.369 	93.153 	100.712 	97.912 	94.995 	98.438 	100.828 	102.673 	101.702 	98.826 	96.212 	98.103 
A,O4000XBIO,PC,LU	100.700 	98.808 	101.373 	98.992 	99.997 	98.262 	100.880 	99.591 	101.763 	97.835 	102.098 	98.814 	100.677 	100.209 	99.583 	99.387 	100.983 	98.751 	100.179 	100.094 	99.348 	99.685 	100.461 	100.325 	100.228 	99.295 	100.039 	99.708 	99.733 	100.371 	99.926 	99.850 	99.706 	99.542 	100.946 
A,O4000XBIO,PC,LV	100.458 	100.824 	95.884 	101.456 	97.572 	102.607 	110.339 	89.856 	102.353 	84.007 	94.867 	101.365 	97.990 	99.216 	100.288 	102.174 	102.196 	98.248 	99.027 	99.504 	94.442 	101.825 	101.679 	100.387 	92.444 	102.920 	109.121 	100.121 	98.079 	100.194 	105.579 	93.655 	101.541 	99.113 	108.244 
A,O4000XBIO,PC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	94.119 	100.020 	97.197 	98.964 	97.176 	100.983 	101.241 	98.661 	99.651 	100.200 	100.522 	96.808 	98.690 	: 	: 
A,O4000XBIO,PC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	102.947 	97.670 	104.508 	101.866 	100.654 	96.899 	95.291 	99.188 	97.647 	: 	: 
A,O4000XBIO,PC,MK	99.955 	110.285 	100.352 	101.324 	95.659 	117.266 	100.000 	100.000 	106.021 	90.816 	97.176 	102.737 	108.369 	90.627 	102.353 	102.418 	100.192 	96.590 	97.451 	106.394 	97.834 	97.307 	103.737 	93.931 	99.888 	99.827 	101.886 	99.678 	99.215 	101.847 	103.422 	101.066 	102.140 	: 	: 
A,O4000XBIO,PC,MT	100.000 	108.737 	112.556 	100.000 	100.000 	104.803 	100.000 	100.000 	100.000 	109.475 	100.246 	99.822 	99.817 	99.843 	99.850 	100.000 	100.000 	100.000 	100.000 	99.972 	99.215 	101.587 	101.386 	104.622 	98.273 	97.876 	101.815 	104.180 	97.417 	97.803 	99.270 	97.852 	100.746 	100.070 	99.638 
A,O4000XBIO,PC,NL	87.947 	90.075 	92.323 	90.711 	91.308 	85.772 	91.747 	92.344 	92.084 	89.205 	97.364 	93.762 	90.819 	91.843 	95.165 	96.211 	96.069 	92.365 	97.650 	97.861 	94.222 	92.251 	97.903 	95.284 	91.347 	101.316 	95.151 	90.340 	93.955 	101.001 	100.435 	85.676 	107.379 	92.625 	98.457 
A,O4000XBIO,PC,NO	-833.691 	-937.855 	-1206.330 	-1220.237 	-1539.131 	-1567.013 	-1715.826 	-1657.793 	-1579.196 	-1483.340 	-1598.987 	-1746.682 	-1637.971 	-1345.487 	-1114.600 	-967.907 	-858.789 	-1031.753 	-817.782 	-752.495 	-689.530 	-805.550 	-682.553 	-566.435 	-733.205 	-1258.622 	-864.584 	-721.198 	-704.137 	-748.468 	-911.281 	-988.559 	-1094.978 	: 	: 
A,O4000XBIO,PC,PL	104.760 	95.396 	98.652 	102.127 	96.007 	96.008 	97.529 	99.829 	98.444 	95.931 	99.708 	93.435 	96.561 	98.503 	96.386 	98.492 	100.597 	105.509 	97.351 	99.831 	98.203 	96.829 	96.625 	93.539 	95.451 	99.497 	94.957 	98.598 	98.770 	97.333 	96.861 	96.393 	98.359 	96.825 	100.069 
A,O4000XBIO,PC,PT	100.936 	102.253 	99.347 	100.303 	99.431 	100.554 	98.643 	100.489 	99.955 	101.571 	99.384 	102.833 	96.235 	103.090 	97.866 	102.342 	99.083 	98.061 	102.965 	99.309 	97.538 	100.829 	99.180 	97.143 	97.379 	101.719 	98.712 	100.202 	103.935 	98.141 	97.558 	97.901 	98.682 	99.296 	99.944 
A,O4000XBIO,PC,RO	58.561 	49.870 	47.877 	49.653 	39.019 	49.746 	47.969 	55.051 	45.287 	35.124 	34.446 	46.681 	33.720 	32.218 	46.775 	38.605 	43.742 	51.563 	52.157 	52.100 	52.622 	47.394 	52.173 	47.653 	54.945 	54.243 	57.326 	61.289 	63.128 	65.367 	64.642 	68.208 	72.731 	70.588 	77.014 
A,O4000XBIO,PC,RS	79.482 	70.946 	53.419 	37.200 	39.724 	42.390 	68.782 	74.709 	71.694 	37.627 	32.827 	66.062 	73.800 	77.778 	84.411 	85.043 	85.927 	83.401 	86.814 	80.432 	74.812 	72.639 	65.435 	60.724 	61.704 	64.100 	72.512 	75.405 	76.101 	75.678 	76.503 	75.285 	85.054 	: 	: 
A,O4000XBIO,PC,SE	99.728 	97.022 	96.683 	99.985 	103.475 	95.345 	102.623 	100.126 	103.854 	94.805 	100.758 	104.250 	91.513 	105.082 	98.095 	103.881 	99.409 	99.132 	102.651 	101.663 	93.662 	98.623 	95.509 	100.436 	101.572 	114.645 	107.341 	86.791 	90.630 	106.841 	118.053 	72.424 	104.425 	99.636 	101.346 
A,O4000XBIO,PC,SI	102.861 	98.136 	99.243 	99.792 	101.552 	97.787 	99.429 	102.906 	98.546 	97.524 	101.542 	97.925 	100.672 	101.333 	101.377 	101.248 	97.810 	98.860 	101.680 	100.295 	99.163 	99.703 	104.251 	97.257 	97.686 	99.614 	100.296 	103.178 	99.240 	101.441 	99.470 	99.554 	98.427 	98.872 	99.270 
A,O4000XBIO,PC,SK	100.258 	93.226 	97.274 	98.563 	96.066 	102.116 	99.738 	99.927 	101.868 	97.301 	92.483 	97.472 	97.417 	101.002 	103.644 	97.360 	104.403 	100.980 	100.988 	97.911 	98.433 	100.898 	99.435 	100.996 	102.547 	100.607 	102.026 	97.540 	101.251 	101.264 	101.986 	98.265 	102.983 	105.198 	97.353 
A,O4000XBIO,PC,TR	89.648 	77.093 	83.089 	87.979 	89.427 	91.760 	91.595 	88.632 	90.237 	88.830 	93.420 	91.950 	91.384 	93.171 	93.072 	90.900 	94.048 	96.480 	93.459 	90.999 	92.581 	91.454 	95.648 	93.079 	93.104 	97.636 	95.462 	95.672 	94.919 	93.652 	91.796 	93.140 	92.875 	: 	: 
A,O4000XBIO,PC,UA	89.603 	90.729 	87.336 	85.353 	82.226 	83.672 	74.037 	77.247 	76.827 	70.460 	69.621 	72.799 	75.844 	76.659 	76.610 	64.940 	69.790 	71.289 	69.412 	69.850 	72.927 	73.640 	69.033 	70.843 	69.136 	74.950 	84.760 	80.810 	82.173 	80.268 	81.877 	: 	: 	: 	: 
A,O4000XBIO,PC,UK	-12.738 	-8.979 	-12.195 	-19.205 	-49.294 	-57.653 	-55.082 	-57.966 	-60.002 	-65.429 	-54.380 	-43.822 	-47.948 	-33.389 	-16.898 	-3.113 	8.659 	2.106 	9.102 	7.716 	14.078 	26.808 	36.673 	39.547 	42.188 	36.712 	34.146 	35.647 	28.721 	27.824 	: 	: 	: 	: 	: 
A,O4000XBIO,PC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	100.000 	: 	: 
A,O4100_TOT,PC,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.012 	1.639 	1.351 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-14.789 	-36.562 	-53.550 	-81.040 	-319.231 	-201.347 	-862.162 	-2917.500 	-278.947 	-357.609 	-482.609 	-95.094 	-195.567 	-188.269 	-465.617 	-332.851 	-441.147 	: 	: 
A,O4100_TOT,PC,AT	85.475 	84.613 	86.464 	87.456 	87.538 	88.061 	87.800 	89.876 	89.499 	88.526 	87.983 	89.522 	90.755 	88.661 	89.576 	89.592 	90.871 	89.349 	90.292 	89.600 	88.040 	89.270 	89.496 	90.609 	89.038 	91.258 	89.590 	89.513 	92.903 	94.166 	93.104 	91.802 	91.471 	94.338 	94.347 
A,O4100_TOT,PC,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	94.439 	100.216 	109.038 	97.494 	98.044 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4100_TOT,PC,BE	99.599 	99.979 	100.585 	99.237 	100.610 	99.795 	99.889 	100.196 	100.032 	99.963 	100.197 	99.703 	99.779 	100.028 	99.997 	99.521 	100.328 	100.000 	100.285 	99.678 	99.979 	100.265 	99.747 	99.967 	100.209 	100.059 	99.690 	100.088 	99.979 	99.990 	100.511 	99.167 	99.726 	99.934 	100.112 
A,O4100_TOT,PC,BG	98.950 	100.306 	91.567 	100.843 	99.770 	99.750 	100.604 	98.700 	99.048 	98.541 	98.668 	100.758 	99.638 	100.040 	100.057 	97.657 	99.817 	100.183 	101.007 	98.560 	99.142 	98.151 	99.847 	100.320 	99.010 	100.513 	98.977 	101.101 	99.515 	102.569 	99.366 	98.585 	101.346 	99.826 	100.134 
A,O4100_TOT,PC,CY	98.113 	102.279 	103.026 	101.024 	101.104 	96.256 	105.789 	99.616 	99.353 	100.508 	98.465 	99.827 	99.263 	99.794 	87.410 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4100_TOT,PC,CZ	97.742 	97.985 	98.724 	97.086 	100.995 	100.188 	98.175 	99.088 	100.750 	98.256 	95.240 	96.390 	96.442 	95.751 	95.328 	99.326 	98.208 	96.984 	98.085 	97.257 	97.545 	97.293 	97.323 	97.944 	98.234 	98.448 	97.695 	99.059 	98.591 	98.611 	101.747 	96.217 	99.571 	98.865 	98.965 
A,O4100_TOT,PC,DE	95.828 	96.652 	98.328 	96.640 	97.127 	96.929 	97.380 	95.356 	99.475 	95.867 	93.847 	97.630 	96.766 	96.898 	97.816 	97.261 	97.817 	96.890 	98.326 	97.415 	97.279 	97.126 	98.645 	97.530 	97.572 	97.123 	96.692 	97.354 	97.069 	98.277 	98.305 	97.043 	98.027 	97.638 	97.854 
A,O4100_TOT,PC,DK	18.043 	10.561 	9.398 	-0.768 	-7.561 	6.320 	2.409 	-31.822 	-45.259 	-82.738 	-120.525 	-111.153 	-135.132 	-120.068 	-139.713 	-141.282 	-110.916 	-94.986 	-81.177 	-64.950 	-68.847 	-63.318 	-31.214 	-20.892 	-19.387 	-4.949 	-0.613 	9.684 	25.255 	35.987 	50.659 	56.716 	53.804 	60.203 	54.739 
A,O4100_TOT,PC,EA20	95.543 	95.336 	97.206 	96.010 	96.288 	96.136 	96.289 	96.558 	97.687 	96.825 	96.848 	97.828 	96.680 	97.098 	97.580 	97.059 	97.743 	96.908 	97.700 	97.437 	97.431 	96.834 	97.657 	97.575 	96.772 	97.745 	97.304 	97.608 	97.287 	98.384 	97.374 	96.677 	98.735 	97.558 	98.066 
A,O4100_TOT,PC,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4100_TOT,PC,EL	92.371 	91.669 	100.918 	99.150 	89.456 	99.115 	96.531 	97.874 	100.296 	98.583 	99.721 	99.119 	101.498 	97.598 	104.491 	95.299 	99.277 	100.719 	101.512 	98.005 	99.557 	96.539 	100.749 	97.190 	100.387 	101.491 	100.566 	97.868 	99.197 	98.096 	101.960 	98.419 	99.761 	99.265 	100.197 
A,O4100_TOT,PC,ES	99.945 	96.407 	98.321 	98.806 	98.030 	99.383 	98.843 	100.229 	99.933 	98.704 	100.643 	100.765 	99.949 	100.117 	98.806 	100.057 	100.310 	99.640 	99.806 	99.305 	99.347 	99.654 	99.261 	99.513 	100.042 	99.531 	98.743 	99.879 	99.548 	100.998 	99.458 	98.682 	100.317 	99.471 	100.391 
A,O4100_TOT,PC,EU27_2020	93.182 	92.670 	94.451 	93.385 	93.520 	93.399 	93.450 	93.670 	94.773 	93.269 	92.818 	93.684 	92.409 	93.125 	93.325 	93.177 	93.986 	93.792 	94.671 	94.241 	94.432 	94.054 	95.086 	94.996 	94.567 	96.006 	95.240 	95.711 	95.757 	96.760 	96.009 	95.208 	97.586 	96.339 	96.905 
A,O4100_TOT,PC,FI	94.083 	99.709 	95.169 	95.485 	108.028 	93.844 	96.996 	99.049 	98.830 	97.858 	101.655 	102.654 	96.701 	99.129 	102.044 	97.256 	101.678 	100.306 	100.180 	98.063 	101.127 	98.862 	100.914 	100.750 	99.277 	104.513 	100.527 	98.780 	100.104 	98.952 	99.730 	98.390 	99.131 	98.391 	99.460 
A,O4100_TOT,PC,FR	96.242 	96.363 	96.959 	95.871 	97.199 	96.330 	97.770 	98.308 	98.767 	98.667 	98.744 	98.925 	98.022 	99.898 	98.786 	98.350 	98.751 	98.165 	98.837 	98.209 	98.251 	97.974 	99.351 	99.619 	98.007 	98.748 	97.034 	99.376 	97.735 	98.421 	97.948 	97.214 	98.870 	99.134 	99.095 
A,O4100_TOT,PC,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	-142.857 	39.062 	58.889 	-30.267 	24.153 	11.156 	0.000 	4.104 	: 	: 
A,O4100_TOT,PC,HR	63.504 	55.437 	57.738 	67.242 	71.698 	74.187 	74.370 	71.577 	74.269 	79.409 	75.131 	80.898 	80.642 	77.378 	82.654 	82.031 	82.052 	84.723 	80.674 	86.219 	84.939 	86.709 	76.030 	82.951 	77.480 	81.313 	77.947 	80.900 	82.602 	72.628 	69.843 	69.256 	72.335 	64.605 	81.701 
A,O4100_TOT,PC,HU	78.691 	68.928 	76.328 	78.037 	78.399 	78.160 	76.973 	80.652 	85.563 	82.056 	84.622 	81.490 	81.790 	82.972 	84.257 	87.124 	88.246 	88.730 	88.844 	85.784 	89.701 	89.278 	89.123 	89.075 	92.619 	94.411 	89.453 	89.241 	89.247 	86.951 	87.891 	87.372 	92.113 	85.809 	83.938 
A,O4100_TOT,PC,IE	110.310 	96.532 	101.213 	99.678 	100.219 	100.179 	101.225 	99.689 	103.712 	101.109 	89.780 	99.762 	101.887 	98.475 	98.906 	98.851 	101.596 	100.649 	103.640 	95.745 	101.618 	100.746 	95.795 	103.347 	98.147 	108.200 	100.094 	91.684 	98.747 	100.864 	102.329 	98.097 	102.549 	97.270 	100.190 
A,O4100_TOT,PC,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,O4100_TOT,PC,IT	95.193 	93.719 	96.346 	94.084 	93.947 	92.869 	91.739 	93.074 	93.989 	93.932 	95.177 	94.813 	93.418 	94.215 	93.827 	94.032 	93.858 	93.216 	93.749 	94.603 	94.454 	91.834 	92.268 	92.263 	90.682 	92.168 	93.293 	93.643 	91.877 	93.857 	90.182 	92.058 	94.129 	92.842 	91.824 
A,O4100_TOT,PC,LT	99.350 	99.546 	99.007 	99.229 	95.489 	99.522 	95.966 	96.288 	94.738 	95.829 	93.801 	92.103 	92.736 	95.002 	98.534 	95.313 	100.685 	97.195 	97.392 	98.382 	98.998 	98.257 	98.828 	98.702 	98.760 	99.458 	99.410 	99.533 	99.160 	100.805 	99.428 	100.334 	99.234 	98.341 	100.069 
A,O4100_TOT,PC,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4100_TOT,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4100_TOT,PC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	9.159 	0.000 	0.000 	0.000 	0.000 	0.000 	-6.976 	-307.146 	-940.038 	-123.525 	: 	: 
A,O4100_TOT,PC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,O4100_TOT,PC,MK	99.836 	104.275 	100.000 	91.650 	78.322 	133.613 	100.000 	100.000 	103.826 	97.315 	99.751 	99.221 	102.793 	98.068 	99.519 	101.478 	99.063 	100.952 	99.435 	102.675 	98.712 	97.730 	100.000 	86.667 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
