freq,unit,siec,nace_r2,geo\TIME_PERIOD	2020 	2021 	2022 	2023 
A,TJ_NCV,R5300,N77,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N77,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N77,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N77,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N77,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N77,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N78,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N78,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N78,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N78,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N78,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N78,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N78,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N78,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N78,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N79,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N79,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N79,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N79,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N79,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N79,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N79,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N79,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N79,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N80-N82,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N80-N82,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,N80-N82,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,N80-N82,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,O,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,O,AT	: 	: 	0.448 	0.871 
A,TJ_NCV,R5300,O,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,BG	: 	: 	: @C	: @C
A,TJ_NCV,R5300,O,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,DE	: 	: 	871.353 	867.180 
A,TJ_NCV,R5300,O,DK	0.372 	1.190 	11.682 	0.422 
A,TJ_NCV,R5300,O,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,O,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,O,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,O,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,O,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,NO	: 	: 	42.363 	48.865 
A,TJ_NCV,R5300,O,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,O,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,O,SK	: 	: 	15.000 	19.940 
A,TJ_NCV,R5300,O,TR	: 	: 	: 	: @C
A,TJ_NCV,R5300,P,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,P,AT	: 	: 	0.019 	0.014 
A,TJ_NCV,R5300,P,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,DE	: 	: 	22.343 	22.559 
A,TJ_NCV,R5300,P,DK	0.097 	0.297 	26.890 	0.512 
A,TJ_NCV,R5300,P,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,P,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,P,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,P,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,P,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,PL	: 	: 	0.190 	0.008 
A,TJ_NCV,R5300,P,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,P,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,P,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,Q,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,Q,AT	: 	: 	0.336 	0.253 
A,TJ_NCV,R5300,Q,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,CZ	: 	: 	0.000 	86.433 
A,TJ_NCV,R5300,Q,DE	: 	: 	296.349 	293.346 
A,TJ_NCV,R5300,Q,DK	4.069 	13.438 	39.968 	20.931 
A,TJ_NCV,R5300,Q,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,NO	: 	: 	1.926 	2.325 
A,TJ_NCV,R5300,Q,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,Q,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,Q861,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,Q861,AT	: 	: 	0.252 	0.189 
A,TJ_NCV,R5300,Q861,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,CZ	: 	: 	0.000 	52.400 
A,TJ_NCV,R5300,Q861,DE	: 	: 	241.654 	238.695 
A,TJ_NCV,R5300,Q861,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,NO	: 	: 	1.926 	2.235 
A,TJ_NCV,R5300,Q861,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,Q861,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,Q861,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R,AT	: 	: 	0.072 	0.054 
A,TJ_NCV,R5300,R,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,DE	: 	: 	194.665 	193.265 
A,TJ_NCV,R5300,R,DK	6.001 	18.439 	17.888 	30.488 
A,TJ_NCV,R5300,R,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,NO	: 	: 	0.039 	0.000 
A,TJ_NCV,R5300,R,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R90-R92,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R90-R92,AT	: 	: 	0.019 	0.014 
A,TJ_NCV,R5300,R90-R92,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,DE	: 	: 	109.062 	108.020 
A,TJ_NCV,R5300,R90-R92,DK	5.047 	15.301 	13.315 	25.619 
A,TJ_NCV,R5300,R90-R92,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,NO	: 	: 	0.039 	0.000 
A,TJ_NCV,R5300,R90-R92,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R90-R92,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R90-R92,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R93,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R93,AT	: 	: 	0.053 	0.040 
A,TJ_NCV,R5300,R93,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,DE	: 	: 	85.603 	85.245 
A,TJ_NCV,R5300,R93,DK	0.954 	3.138 	4.573 	4.869 
A,TJ_NCV,R5300,R93,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R93,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R93,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R93,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,R93,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,R93,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,R93,TR	: 	: 	: 	0.000 
A,TJ_NCV,R5300,S,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,S,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,DE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,S,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,S,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,S,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,S,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,S,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,S,SE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,S,TR	: 	: 	: 	: @C
A,TJ_NCV,R5300,TOTAL,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,TOTAL,AT	: 	: 	2.195 	2.195 
A,TJ_NCV,R5300,TOTAL,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,TOTAL,BG	: 	: 	140.308 	137.375 
A,TJ_NCV,R5300,TOTAL,CZ	: 	: 	0.000 	921.687 
A,TJ_NCV,R5300,TOTAL,DE	: 	: 	13590.000 	13273.000 
A,TJ_NCV,R5300,TOTAL,DK	75.623 	384.840 	385.188 	408.584 
A,TJ_NCV,R5300,TOTAL,EE	: 	: 	59.280 	101.170 
A,TJ_NCV,R5300,TOTAL,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,TOTAL,HR	: 	: 	24.388 	20.500 
A,TJ_NCV,R5300,TOTAL,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,TOTAL,IE	260.295 	257.377 	283.992 	278.064 
A,TJ_NCV,R5300,TOTAL,IT	: 	: 	915.820 	887.701 
A,TJ_NCV,R5300,TOTAL,LT	: 	: 	241.000 	237.000 
A,TJ_NCV,R5300,TOTAL,LU	: 	: 	48.430 	33.849 
A,TJ_NCV,R5300,TOTAL,LV	0.000 	0.000 	126.167 	118.031 
A,TJ_NCV,R5300,TOTAL,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,TOTAL,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,TOTAL,MT	: 	24.923 	41.527 	45.085 
A,TJ_NCV,R5300,TOTAL,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,TOTAL,NO	: 	: 	432.740 	486.526 
A,TJ_NCV,R5300,TOTAL,PL	: 	: 	2940.844 	2952.439 
A,TJ_NCV,R5300,TOTAL,PT	: 	: 	0.000 	12.284 
A,TJ_NCV,R5300,TOTAL,RO	: 	: 	: 	104.337 
A,TJ_NCV,R5300,TOTAL,SE	: 	: 	: 	0.000 
A,TJ_NCV,R5300,TOTAL,SI	: 	: 	112.920 	105.663 
A,TJ_NCV,R5300,TOTAL,SK	: 	: 	265.000 	315.000 
A,TJ_NCV,R5300,TOTAL,TR	: 	: 	: 	471.453 
A,TJ_NCV,R5300,U,AL	: 	: 	: 	0.000 
A,TJ_NCV,R5300,U,AT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,BG	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,CZ	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,DE	: 	: 	7.924 	7.789 
A,TJ_NCV,R5300,U,DK	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,U,EE	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,FR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,HR	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,HU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,IE	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,U,IT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,LT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,LU	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,LV	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,U,MD	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,ME	0.000 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,U,MT	: 	0.000 	0.000 	0.000 
A,TJ_NCV,R5300,U,NL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,NO	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,PL	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,PT	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,RO	: 	: 	: 	0.000 
A,TJ_NCV,R5300,U,SI	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,SK	: 	: 	0.000 	0.000 
A,TJ_NCV,R5300,U,TR	: 	: 	: 	0.000 
A,TJ_NCV,RA000,C33,AL	: 	: 	: 	0.000 
A,TJ_NCV,RA000,C33,AT	: 	: 	71.236 	88.644 
A,TJ_NCV,RA000,C33,BE	: 	: 	0.000 	0.000 
A,TJ_NCV,RA000,C33,BG	: 	: 	9.249 	10.472 
A,TJ_NCV,RA000,C33,CZ	: 	: 	220.100 	413.781 
A,TJ_NCV,RA000,C33,DE	: 	: 	181.554 	114.142 
A,TJ_NCV,RA000,C33,DK	4.392 	4.480 	4.492 	5.497 
