freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,FC_OTH_HH_E_CK,G3000,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	9043.200 	9524.967 	9557.090 	9192.947 	8648.091 	9315.480 	10669.220 	9999.000 	9436.118 
A,FC_OTH_HH_E_CK,G3000,TJ,DE	3446.376 	3522.613 	3483.257 	4097.033 	3630.378 	3638.177 	3433.437 	3663.836 	3899.967 	4399.453 	4280.339 	4896.506 	4202.150 	3805.076 
A,FC_OTH_HH_E_CK,G3000,TJ,DK	0.000 	0.000 	0.000 	0.000 	0.000 	488.000 	411.000 	458.000 	96.330 	91.450 	86.768 	87.280 	85.808 	71.774 
A,FC_OTH_HH_E_CK,G3000,TJ,EA20	70593.369 	70737.231 	68236.475 	64160.834 	61705.713 	125197.917 	127318.137 	131409.647 	133585.817 	129491.110 	131894.376 	144149.687 	136546.312 	123450.124 
A,FC_OTH_HH_E_CK,G3000,TJ,EE	318.407 	299.707 	320.901 	303.198 	302.824 	285.993 	335.612 	320.652 	318.906 	334.974 	326.012 	349.700 	283.593 	319.905 
A,FC_OTH_HH_E_CK,G3000,TJ,EL	0.000 	0.000 	0.000 	0.000 	0.000 	46.890 	73.980 	12.547 	88.427 	108.861 	51.261 	34.313 	37.109 	96.114 
A,FC_OTH_HH_E_CK,G3000,TJ,ES	19417.636 	15570.782 	16015.745 	14574.261 	14121.445 	15142.208 	15220.003 	15167.266 	16674.902 	15776.891 	15855.807 	16586.807 	14231.909 	13343.904 
A,FC_OTH_HH_E_CK,G3000,TJ,EU27_2020	70725.529 	70887.183 	68379.643 	64281.282 	61826.801 	189700.201 	193158.890 	198663.126 	200851.001 	196790.388 	203168.117 	226676.808 	218826.773 	203045.366 
A,FC_OTH_HH_E_CK,G3000,TJ,FI	0.000 	0.000 	0.000 	0.000 	0.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	12.600 	10.800 
A,FC_OTH_HH_E_CK,G3000,TJ,FR	31863.458 	37173.265 	34358.202 	31588.921 	30143.773 	29812.419 	30020.285 	30264.602 	29908.884 	29767.330 	31354.162 	28134.540 	29103.354 	26754.099 
A,FC_OTH_HH_E_CK,G3000,TJ,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	6474.600 	7358.039 	6959.629 	7964.370 	8221.607 	11654.449 	12216.876 	12117.600 
A,FC_OTH_HH_E_CK,G3000,TJ,HR	1989.560 	1824.293 	1786.525 	1733.304 	1600.087 	1530.477 	1437.277 	1590.514 	1549.225 	1417.535 	1445.763 	1545.300 	1552.466 	1482.543 
A,FC_OTH_HH_E_CK,G3000,TJ,HU	0.000 	0.000 	0.000 	0.000 	0.000 	8158.433 	8137.667 	8110.412 	8094.527 	8089.879 	8003.000 	7971.253 	7937.043 	7863.918 
A,FC_OTH_HH_E_CK,G3000,TJ,IE	0.000 	0.000 	0.000 	0.000 	0.000 	544.977 	552.710 	582.683 	602.936 	604.290 	602.657 	623.110 	595.344 	532.605 
A,FC_OTH_HH_E_CK,G3000,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	59034.528 	59423.476 	61334.008 	61934.093 	58840.352 	59724.385 	74485.705 	69243.729 	61319.586 
A,FC_OTH_HH_E_CK,G3000,TJ,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1518.300 	1608.300 	1534.950 	1628.010 	1822.950 	1661.994 	1545.300 
A,FC_OTH_HH_E_CK,G3000,TJ,LU	219.075 	210.682 	264.640 	222.507 	206.594 	265.766 	272.403 	335.799 	309.657 	310.681 	324.410 	322.508 	290.846 	351.515 
A,FC_OTH_HH_E_CK,G3000,TJ,LV	1510.216 	1296.558 	1296.297 	1234.209 	1229.774 	1190.381 	1290.819 	1351.312 	1446.398 	1343.846 	1329.754 	1400.966 	1270.022 	1032.863 
A,FC_OTH_HH_E_CK,G3000,TJ,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3094.034 	3545.321 	3563.927 	3961.166 	4711.442 	3380.272 	2813.321 
A,FC_OTH_HH_E_CK,G3000,TJ,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ,NL	6709.800 	6330.000 	6235.050 	6140.100 	6013.500 	5918.550 	5823.600 	5728.650 	5633.700 	5538.750 	5443.800 	5348.850 	5253.900 	5158.950 
A,FC_OTH_HH_E_CK,G3000,TJ,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ,PL	0.000 	0.000 	0.000 	0.000 	0.000 	29033.100 	29619.900 	29929.440 	29929.507 	30579.245 	32282.134 	38372.393 	42961.473 	41639.442 
A,FC_OTH_HH_E_CK,G3000,TJ,PT	4394.323 	3791.249 	3788.721 	3596.648 	3793.776 	3863.592 	3583.379 	3684.787 	4013.334 	4177.141 	3943.774 	3853.820 	3587.810 	3371.433 
A,FC_OTH_HH_E_CK,G3000,TJ,RO	0.000 	0.000 	0.000 	0.000 	0.000 	17576.720 	17928.156 	18974.869 	19700.447 	19629.846 	21304.628 	25124.949 	21019.826 	20323.297 
A,FC_OTH_HH_E_CK,G3000,TJ,RS	244.800 	240.300 	219.600 	197.100 	161.100 	171.000 	189.900 	216.039 	219.614 	229.679 	272.721 	334.538 	339.610 	328.604 
A,FC_OTH_HH_E_CK,G3000,TJ,SE	0.000 	0.000 	0.000 	0.000 	0.000 	74.700 	74.700 	74.700 	74.700 	74.700 	74.700 	74.700 	74.700 	74.700 
A,FC_OTH_HH_E_CK,G3000,TJ,SI	240.937 	235.303 	229.930 	224.433 	224.674 	214.798 	204.842 	194.480 	183.531 	173.831 	233.127 	206.526 	166.484 	144.956 
A,FC_OTH_HH_E_CK,G3000,TJ,SK	0.000 	0.000 	0.000 	0.000 	0.000 	3281.967 	3337.362 	3497.148 	3419.100 	3298.500 	3350.340 	2745.630 	3428.370 	2675.340 
A,FC_OTH_HH_E_CK,G3000,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	57025.580 	53729.468 
A,FC_OTH_HH_E_CK,G3000,TJ,UA	: 	: 	: 	: 	: 	: 	111586.680 	95823.292 	104774.947 	85704.153 	67871.377 	: 	: 	: 
A,FC_OTH_HH_E_CK,G3000,TJ,UK	22737.999 	23739.677 	23878.341 	25385.981 	21964.770 	23467.228 	24375.395 	22195.307 	24144.303 	23925.391 	: 	: 	: 	: 
A,FC_OTH_HH_E_CK,G3000,TJ,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,AT	537.311 	536.422 	508.007 	495.800 	487.653 	454.659 	435.503 	435.503 	411.963 	429.304 	444.283 	325.520 	267.847 	246.272 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,BA	0.000 	0.000 	0.000 	0.000 	126.000 	156.000 	163.000 	178.000 	169.273 	182.318 	191.014 	217.204 	194.553 	173.621 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2110.000 	1947.900 	1784.100 	1621.500 	1758.800 	1646.100 	1537.300 	1426.100 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,BG	146.844 	166.613 	159.076 	133.831 	134.542 	142.368 	160.403 	165.520 	196.362 	206.742 	230.035 	252.585 	225.123 	206.659 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	10048.000 	10583.297 	10618.989 	10214.386 	9608.990 	10350.533 	11854.689 	11110.000 	10484.575 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,DE	3829.306 	3914.014 	3870.285 	4552.259 	4033.753 	4042.419 	3814.929 	4070.929 	4333.297 	4888.282 	4755.933 	5440.562 	4669.056 	4227.862 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,DK	0.000 	0.000 	0.000 	0.000 	0.000 	542.222 	456.667 	508.889 	107.033 	101.611 	96.409 	96.977 	95.342 	79.748 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,EA20	78437.077 	78596.924 	75818.305 	71289.815 	68561.904 	139108.797 	141464.596 	146010.719 	148428.686 	143879.011 	146549.307 	160166.319 	151718.124 	137166.805 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,EE	353.786 	333.008 	356.557 	336.887 	336.471 	317.770 	372.902 	356.280 	354.340 	372.193 	362.236 	388.555 	315.103 	355.450 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,EL	0.000 	0.000 	0.000 	0.000 	0.000 	52.100 	82.200 	13.941 	98.252 	120.957 	56.957 	38.125 	41.232 	106.793 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,ES	21575.151 	17300.869 	17795.272 	16193.623 	15690.495 	16824.676 	16911.114 	16852.518 	18527.669 	17529.879 	17617.564 	18429.786 	15813.232 	14826.560 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,EU27_2020	78583.921 	78763.537 	75977.381 	71423.646 	68696.446 	210778.001 	214620.988 	220736.807 	223167.779 	218655.987 	225742.353 	251863.120 	243140.859 	225605.962 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,FI	0.000 	0.000 	0.000 	0.000 	0.000 	20.000 	20.000 	20.000 	20.000 	20.000 	20.000 	20.000 	14.000 	12.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,FR	35403.842 	41303.628 	38175.780 	35098.801 	33493.081 	33124.910 	33355.872 	33627.335 	33232.094 	33074.811 	34837.957 	31260.600 	32337.060 	29726.777 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	7194.000 	8175.599 	7732.921 	8849.300 	9135.119 	12949.388 	13574.307 	13464.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,HR	2210.623 	2026.992 	1985.027 	1925.893 	1777.875 	1700.530 	1596.975 	1767.237 	1721.361 	1575.039 	1606.403 	1716.999 	1724.962 	1647.270 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,HU	0.000 	0.000 	0.000 	0.000 	0.000 	9064.925 	9041.852 	9011.569 	8993.919 	8988.754 	8892.222 	8856.948 	8818.937 	8737.687 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,IE	0.000 	0.000 	0.000 	0.000 	0.000 	605.530 	614.122 	647.426 	669.929 	671.433 	669.619 	692.344 	661.493 	591.783 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,IT	0.000 	0.000 	0.000 	0.000 	0.000 	65593.920 	66026.084 	68148.898 	68815.659 	65378.169 	66360.428 	82761.895 	76937.477 	68132.874 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1687.000 	1787.000 	1705.500 	1808.900 	2025.500 	1846.660 	1717.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,LU	243.417 	234.091 	294.044 	247.230 	229.549 	295.296 	302.670 	373.110 	344.063 	345.201 	360.455 	358.342 	323.162 	390.572 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,LV	1678.018 	1440.620 	1440.330 	1371.343 	1366.415 	1322.646 	1434.243 	1501.458 	1607.109 	1493.162 	1477.504 	1556.629 	1411.136 	1147.625 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3437.815 	3939.245 	3959.919 	4401.296 	5234.935 	3755.858 	3125.912 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,NL	7455.333 	7033.333 	6927.833 	6822.333 	6681.667 	6576.167 	6470.667 	6365.167 	6259.667 	6154.167 	6048.667 	5943.167 	5837.667 	5732.167 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,PL	0.000 	0.000 	0.000 	0.000 	0.000 	32259.000 	32911.000 	33254.933 	33255.008 	33976.939 	35869.038 	42635.992 	47734.970 	46266.047 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,PT	4882.581 	4212.499 	4209.691 	3996.275 	4215.307 	4292.880 	3981.533 	4094.208 	4459.260 	4641.268 	4381.971 	4282.022 	3986.456 	3746.037 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,RO	0.000 	0.000 	0.000 	0.000 	0.000 	19529.689 	19920.173 	21083.188 	21889.385 	21810.940 	23671.809 	27916.610 	23355.363 	22581.441 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,RS	272.000 	267.000 	244.000 	219.000 	179.000 	190.000 	211.000 	240.043 	244.015 	255.199 	303.023 	371.709 	377.344 	365.115 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,SE	0.000 	0.000 	0.000 	0.000 	0.000 	83.000 	83.000 	83.000 	83.000 	83.000 	83.000 	83.000 	83.000 	83.000 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,SI	267.708 	261.448 	255.478 	249.370 	249.638 	238.664 	227.602 	216.089 	203.923 	193.146 	259.030 	229.473 	184.982 	161.062 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,SK	0.000 	0.000 	0.000 	0.000 	0.000 	3646.630 	3708.180 	3885.720 	3799.000 	3665.000 	3722.600 	3050.700 	3809.300 	2972.600 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	63361.756 	59699.409 e
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,UA	: 	: 	: 	: 	: 	: 	123985.200 	106470.324 	116416.608 	95226.837 	75412.641 	: 	: 	: 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,UK	25264.443 	26377.419 	26531.490 	28206.646 	24405.300 	26074.698 	27083.772 	24661.452 	26827.003 	26583.768 	: 	: 	: 	: 
A,FC_OTH_HH_E_CK,G3000,TJ_GCV,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,EA20	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,EU27_2020	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,FC_OTH_HH_E_CK,H8000,TJ,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,FC_OTH_HH_E_CK,H8000,TJ,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_CK,H8000,TJ,UA	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,FC_OTH_HH_E_CK,H8000,TJ,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 
A,FC_OTH_HH_E_CK,H8000,TJ,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,O4000,THS_T,AL	38.060 	37.287 	38.928 	37.189 	42.774 	39.721 	44.775 	50.042 	51.096 	49.062 	50.640 	54.687 	51.146 	51.345 
A,FC_OTH_HH_E_CK,O4000,THS_T,AT	0.527 	0.396 	0.262 	0.232 	0.274 	0.354 	0.412 	0.402 	0.359 	0.361 	0.369 	0.225 	0.178 	0.174 
A,FC_OTH_HH_E_CK,O4000,THS_T,BA	0.000 	0.000 	0.000 	0.000 	6.000 	5.000 	6.000 	7.000 	3.368 	2.898 	4.237 	4.305 	4.744 	4.592 
A,FC_OTH_HH_E_CK,O4000,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	5.800 	5.700 	5.600 	5.700 	5.000 	4.700 	4.500 	4.300 
A,FC_OTH_HH_E_CK,O4000,THS_T,BG	17.917 	22.632 	20.746 	20.746 	19.803 	29.049 	23.426 	20.823 	18.953 	16.778 	17.219 	17.724 	14.709 	11.009 
A,FC_OTH_HH_E_CK,O4000,THS_T,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	14.958 	16.394 	15.340 	16.062 	15.831 	16.385 
A,FC_OTH_HH_E_CK,O4000,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	13.000 	8.702 	8.564 	10.320 	8.807 	9.903 	6.811 	5.000 	5.128 
A,FC_OTH_HH_E_CK,O4000,THS_T,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,O4000,THS_T,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_CK,O4000,THS_T,EA20	1033.605 	1130.426 	1076.208 	1064.291 	980.087 	1173.773 	1174.095 	1201.313 	1249.916 	1133.371 	1173.906 	1143.325 	962.365 	862.574 
A,FC_OTH_HH_E_CK,O4000,THS_T,EE	4.000 	4.000 	3.000 	3.000 	4.000 	5.000 	7.000 	7.000 	6.000 	6.670 	4.683 	3.400 	2.000 	3.000 
A,FC_OTH_HH_E_CK,O4000,THS_T,EL	0.000 	0.000 	0.000 	15.084 	0.000 	22.500 	23.200 	13.811 	60.341 	7.342 	64.864 	64.923 	61.081 	13.884 
A,FC_OTH_HH_E_CK,O4000,THS_T,ES	225.827 	200.059 	195.228 	185.744 	173.575 	170.533 	175.902 	163.376 	169.997 	142.618 	133.313 	141.917 	159.988 	136.204 
A,FC_OTH_HH_E_CK,O4000,THS_T,EU27_2020	1051.522 	1153.058 	1096.954 	1085.037 	999.890 	1868.684 	1847.486 	1913.763 	1991.929 	1916.798 	1914.331 	1837.229 	1633.931 	1484.408 
A,FC_OTH_HH_E_CK,O4000,THS_T,FI	0.000 	0.000 	0.000 	0.000 	0.000 	5.000 	4.000 	4.000 	4.000 	6.000 	7.000 	3.000 	2.000 	2.000 
A,FC_OTH_HH_E_CK,O4000,THS_T,FR	483.315 	637.059 	608.144 	598.547 	561.511 	553.160 	534.811 	544.371 	538.713 	502.496 	500.997 	494.393 	317.833 	268.544 
A,FC_OTH_HH_E_CK,O4000,THS_T,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	13.849 	13.700 	16.895 	9.428 	8.642 	6.743 	5.022 	4.924 
A,FC_OTH_HH_E_CK,O4000,THS_T,HR	59.802 	52.693 	47.443 	45.227 	39.867 	39.404 	40.602 	38.789 	35.578 	36.423 	34.090 	33.940 	30.990 	26.320 
A,FC_OTH_HH_E_CK,O4000,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	47.510 	39.470 	49.703 	50.434 	48.972 	63.201 	58.812 	52.667 	50.912 
