freq,tra_mode,siec,nrg_bal,unit,geo\TIME_PERIOD	2020 	2021 	2022 	2023 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,MT	: 	0.237 e	0.268 e	0.312 e
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,NL	: 	: 	0.037 	0.036 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,NO	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,PL	: 	: 	0.160 e	0.151 e
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,PT	: 	: 	0.000 e	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,RO	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,SE	: 	: 	1.411 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,SI	: 	: 	0.004 	0.007 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,SK	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,THS_T,TR	: 	: 	0.000 	0.003 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,AT	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,BE	: 	: 	2.916 	2.797 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,BG	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,CY	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,CZ	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,DE	2280.091 	1958.326 	2094.531 	2114.143 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,DK	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,EE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,ES	: 	: 	10.649 e	14.794 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,FR	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,HR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,HU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,IE	937.446 	1017.993 	1544.433 	1977.318 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,IT	: 	: 	10.215 	9.463 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,LT	: 	: 	162.800 	170.200 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,LU	: 	: 	19.266 	14.011 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,LV	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,MT	: 	10.220 e	11.674 e	13.713 e
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,NL	: 	: 	1.429 	1.407 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,NO	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,PL	: 	: 	5.918 e	5.588 e
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,PT	: 	: 	0.000 e	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,RO	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,SE	: 	: 	53.176 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,SI	: 	: 	0.143 	0.246 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,SK	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_E,TJ,TR	: 	: 	0.000 	0.100 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,AT	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,BE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,BG	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,CY	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,CZ	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,DE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,DK	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,EE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,ES	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,FR	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,HR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,HU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,IE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,IT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,LT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,LU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,LV	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,MT	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,NL	: 	: 	0.037 	0.036 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,NO	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,PL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,PT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,RO	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,SE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,SI	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,SK	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,THS_T,TR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,AT	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,BE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,BG	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,CY	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,CZ	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,DE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,DK	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,EE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,ES	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,FR	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,HR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,HU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,IE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,IT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,LT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,LU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,LV	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,MT	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,NL	: 	: 	1.429 	1.399 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,NO	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,PL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,PT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,RO	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,SE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,SI	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,SK	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_OTH_F,TJ,TR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,AT	8.023 	8.569 	7.483 	10.162 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,BE	: 	: 	18.941 	18.383 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,BG	6.513 	6.015 	6.859 	6.828 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,CY	: 	: 	2.312 	2.423 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,CZ	: 	: 	29.300 	27.800 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,DE	56.721 	48.142 	68.914 	71.147 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,DK	13.522 	14.285 	13.686 	11.879 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,EE	: 	: 	0.807 	0.630 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,ES	: 	: 	39.521 e	54.929 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,FR	43.343 	48.906 	49.784 	51.763 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,HR	: 	: 	1.165 	0.018 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,HU	: 	: 	13.576 	15.415 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,IE	4.111 	3.845 	4.845 	6.771 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,IT	: 	: 	58.594 	54.283 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,LT	: 	: 	6.300 	6.500 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,LU	: 	: 	2.661 	2.579 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,LV	: 	1.665 	0.282 	0.144 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,MT	: 	0.405 e	0.580 e	0.638 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,NL	: 	: 	6.487 	6.114 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,NO	23.110 e	16.352 e	17.092 e	14.886 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,PL	: 	: 	22.654 e	25.264 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,PT	: 	: 	10.580 e	11.973 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,RO	: 	: 	23.739 e	22.052 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,SE	: 	: 	59.989 	71.854 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,SI	: 	: 	1.785 	2.693 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,SK	: 	: 	7.370 	6.980 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,THS_T,TR	: 	: 	0.000 	8.807 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,AT	298.208 	318.124 	277.803 	375.995 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,BE	: 	: 	756.544 	734.425 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,BG	244.654 	219.505 	260.011 	258.064 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,CY	: 	: 	85.544 	89.651 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,CZ	: 	: 	1084.100 	1028.600 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,DE	2169.805 	1827.230 	2603.157 	2686.653 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,DK	507.062 	535.671 	513.218 	445.457 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,EE	: 	: 	31.086 	24.267 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,ES	: 	: 	1503.063 e	2089.060 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,FR	1620.960 	1823.592 	1850.343 	1939.712 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,HR	: 	: 	42.987 	0.667 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,HU	: 	: 	509.100 	578.066 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,IE	153.228 	143.314 	180.586 	252.374 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,IT	: 	: 	2167.988 	2008.479 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,LT	: 	: 	233.100 	240.500 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,LU	: 	: 	100.522 	97.396 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,LV	: 	63.575 	11.035 	5.391 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,MT	: 	17.464 e	25.264 e	28.041 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,NL	: 	: 	251.299 	239.720 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,NO	850.448 e	601.754 e	628.986 e	547.805 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,PL	: 	: 	838.181 e	934.778 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,PT	: 	: 	408.343 e	462.086 e
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,RO	: 	: 	875.654 e	813.872 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,SE	: 	: 	2260.811 	2802.291 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,SI	: 	: 	66.860 	100.763 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,SK	: 	: 	287.430 	258.260 
A,TOTAL,R5220B,FC_TRA_RD_PUB_E,TJ,TR	: 	: 	0.000 	343.482 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,AT	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,BE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,BG	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,CY	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,CZ	: 	: 	0.000 	27.800 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,DE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,DK	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,EE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,ES	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,FR	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,HR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,HU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,IE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,IT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,LT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,LU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,LV	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,MT	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,NL	: 	: 	6.580 	6.181 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,NO	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,PL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,PT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,RO	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,SE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,SI	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,SK	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,THS_T,TR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,AT	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,BE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,BG	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,CY	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,CZ	: 	: 	0.000 	1028.600 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,DE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,DK	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,EE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,ES	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,FR	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,HR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,HU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,IE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,IT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,LT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,LU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,LV	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,ME	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,MT	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,NL	: 	: 	254.922 	242.345 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,NO	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,PL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,PT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,RO	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,RS	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,SE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,SI	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,SK	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RD_PUB_F,TJ,TR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,AL	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,AT	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,BE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,BG	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,CY	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,CZ	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,DE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,DK	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,EE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,EL	: 	: 	0.000 	: 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,ES	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,FR	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,GE	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,HR	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,HU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,IE	0.000 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,IT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,LT	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,LU	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,LV	: 	0.000 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,MD	: 	: 	0.000 	0.000 
A,TOTAL,R5220B,FC_TRA_RL_CV_E,THS_T,ME	0.000 	0.000 	0.000 	0.000 
